sales,customers,competitiondistance,competitionopensincemonth,competitionopensinceyear,NEW_Day,NEW_Month,NEW_Year,NEW_WeekOfYear,NEW_DayOfYear,NEW_IsWeekend,NEW_IsMonthStart,NEW_IsMonthEnd,NEW_Sales_Lag_1,NEW_Sales_Lag_7,NEW_Sales_Lag_30,NEW_Rolling_Mean_Sales_7,NEW_Rolling_Sum_Sales_7,NEW_Rolling_Std_Sales_7,NEW_Rolling_Mean_Sales_30,NEW_Rolling_Sum_Sales_30,NEW_Rolling_Std_Sales_30,NEW_EMA_Sales_7,NEW_EMA_Sales_30,NEW_StoreType,NEW_Assortment,sales_lag_91,sales_lag_98,sales_lag_105,sales_lag_112,sales_lag_119,sales_lag_126,sales_lag_182,sales_lag_364,sales_lag_546,sales_lag_728,sales_roll_mean_365,sales_roll_mean_546,sales_ewm_alpha_095_lag_91,sales_ewm_alpha_095_lag_98,sales_ewm_alpha_095_lag_105,sales_ewm_alpha_095_lag_112,sales_ewm_alpha_095_lag_180,sales_ewm_alpha_095_lag_270,sales_ewm_alpha_095_lag_365,sales_ewm_alpha_095_lag_546,sales_ewm_alpha_095_lag_728,sales_ewm_alpha_09_lag_91,sales_ewm_alpha_09_lag_98,sales_ewm_alpha_09_lag_105,sales_ewm_alpha_09_lag_112,sales_ewm_alpha_09_lag_180,sales_ewm_alpha_09_lag_270,sales_ewm_alpha_09_lag_365,sales_ewm_alpha_09_lag_546,sales_ewm_alpha_09_lag_728,sales_ewm_alpha_08_lag_91,sales_ewm_alpha_08_lag_98,sales_ewm_alpha_08_lag_105,sales_ewm_alpha_08_lag_112,sales_ewm_alpha_08_lag_180,sales_ewm_alpha_08_lag_270,sales_ewm_alpha_08_lag_365,sales_ewm_alpha_08_lag_546,sales_ewm_alpha_08_lag_728,sales_ewm_alpha_07_lag_91,sales_ewm_alpha_07_lag_98,sales_ewm_alpha_07_lag_105,sales_ewm_alpha_07_lag_112,sales_ewm_alpha_07_lag_180,sales_ewm_alpha_07_lag_270,sales_ewm_alpha_07_lag_365,sales_ewm_alpha_07_lag_546,sales_ewm_alpha_07_lag_728,sales_ewm_alpha_05_lag_91,sales_ewm_alpha_05_lag_98,sales_ewm_alpha_05_lag_105,sales_ewm_alpha_05_lag_112,sales_ewm_alpha_05_lag_180,sales_ewm_alpha_05_lag_270,sales_ewm_alpha_05_lag_365,sales_ewm_alpha_05_lag_546,sales_ewm_alpha_05_lag_728,stateholiday_0,stateholiday_a,storetype_a,storetype_c,storetype_d,assortment_a,assortment_c,promointerval_Feb_May_Aug_Nov,promointerval_Jan_Apr_Jul_Oct,promointerval_Mar_Jun_Sept_Dec,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,store_11,store_12,store_13,store_14,store_15,store_16,store_17,store_18,store_19,store_20,store_21,store_22,store_23,store_24,store_25,store_26,store_27,store_28,store_29,store_30,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,open_1,promo_0,promo_1,schoolholiday_0,schoolholiday_1,promo2_0,promo2_1,promo2sinceyear_2009_0,promo2sinceyear_2010_0,promo2sinceyear_2011_0,promo2sinceyear_2012_0,promo2sinceyear_2014_0,promo2sinceyear_2015_0,promo2sinceweek_1_0,promo2sinceweek_5_0,promo2sinceweek_6_0,promo2sinceweek_10_0,promo2sinceweek_13_0,promo2sinceweek_14_0,promo2sinceweek_22_0,promo2sinceweek_26_0,promo2sinceweek_40_0,promo2sinceweek_45_0,NEW_Promo_StateHoliday_,NEW_Promo_StateHoliday_0,NEW_Promo_StateHoliday_a,NEW_Promo_SchoolHoliday_0,NEW_Promo_SchoolHoliday_1,NEW_Promo2_Ratio_0_0,NEW_Promo2_Ratio_7_076640011322624e_05,NEW_Promo2_Ratio_7_224911494834188e_05,NEW_Promo2_Ratio_0_00021781746896101068,NEW_Promo2_Ratio_0_00024324981756263683,NEW_Promo2_Ratio_0_000308546744831842,NEW_Promo2_Ratio_0_00042716787697565144,NEW_Promo2_Ratio_0_0007686395080707148,NEW_Promo2_Ratio_0_0008326394671107411,NEW_Promo2_Ratio_0_0009337068160597573,NEW_Promo2_Ratio_0_0009606147934678194,NEW_Promo2_Ratio_0_001040582726326743,NEW_Promo2_Ratio_0_0017513134851138354,NEW_Promo2_Ratio_0_0018148820326678765,NEW_Promo2_Ratio_0_003215434083601286,NEW_Promo2_Ratio_0_01639344262295082,NEW_Promo2_Ratio_0_0196078431372549,NEW_Promo2_Ratio_0_024390243902439025,NEW_DayOfWeek_Promo_0,NEW_DayOfWeek_Promo_1,NEW_DayOfWeek_Promo_2,NEW_DayOfWeek_Promo_3,NEW_DayOfWeek_Promo_4,NEW_DayOfWeek_Promo_5,Y_pred
7089.999999999994,777,310.0,12.0,2013.0,4,10,2013,40,277,False,False,False,4016.0,4319.0,4284.0,6994.142857142857,48959.0,1532.8317399040102,6459.2,193776.0,1593.2379608834456,6639.718533028217,6446.70183689522,0,0,5718.472706255079,3316.241370958617,4370.565709164737,5864.213491191302,4110.650876261501,5654.724447043109,4303.043566879185,7129.219678927576,4835.592763872312,,5218.741956554193,5124.628520563525,5569.573852827337,3533.991759440135,4379.371687744301,5850.705279264445,4619.504671367778,4444.493880614831,7443.594435596166,4859.690179313621,,5429.827125955507,3744.555069208159,4388.081585504713,5833.0471313075595,4596.726834331919,4426.8536700657605,7352.5800223185515,4878.533753375337,,5170.683157153467,4141.6526146016095,4406.515750778851,5791.02959774873,4553.556466215787,4404.662403448097,7220.153765460069,4912.50641025641,,4939.745093049168,4502.371052436848,4426.555266791062,5733.915825618612,4514.688422138594,4402.113602652316,7133.653310617473,4943.667607621736,,4578.564564577616,5077.264265934817,4481.8260396564765,5539.733076028922,4470.238821703471,4486.500569956639,6965.126564869021,5002.866666666667,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6001.985352809729
7239.0000000000055,881,310.0,12.0,2013.0,2,10,2013,40,275,False,False,False,7090.0,7332.0,6908.0,6980.857142857143,48866.0,1529.815395025542,6470.233333333334,194107.0,1597.593269271947,6789.538899771163,6497.8178474181095,0,0,4756.474792517495,5054.9051366127815,3495.03142808105,7217.626939155634,4151.493000194637,6298.191286537184,4166.11359260171,7491.573222852937,5724.415918640671,,5222.715627915572,5124.589665260352,4795.728692641366,4978.949587972007,3540.168584387215,7149.635263963222,3763.075233568389,3801.8246940307417,7146.629721779808,5679.8347652608645,,4822.482712595551,4923.955506920816,3585.2081585504716,7079.5047131307565,3805.8726834331924,3833.885367006577,7153.158002231856,5638.560975609756,,4838.136631430692,4872.3305229203215,3678.10315015577,6932.6059195497455,3885.111293243157,3895.332480689619,7148.830753092014,5561.108834827144,,4810.423527914751,4889.211315731055,3775.1665800373194,6772.774747685584,3957.0065266415786,3958.2340807956953,7131.795993185242,5490.529155848713,,4666.782282288808,5066.132132967408,3988.9130198282382,6378.866538014461,4094.1194108517357,4127.2502849783195,7048.06328243451,5374.548387096775,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6382.860090073493
6953.000000000002,861,310.0,12.0,2013.0,1,10,2013,40,274,False,True,False,7239.0,6387.0,8047.0,7061.714285714285,49432.0,1507.9984211182884,6433.766666666666,193013.0,1572.6520469956406,6830.404174828373,6527.1844379072645,0,0,5415.466243972333,4398.118283923727,5896.563200129656,3052.084246163299,4558.240670919652,6307.6139030594195,4644.898528710822,7724.795386451169,2891.731208075996,,5223.530583368684,5127.083755298072,5384.986434632068,4427.0474793986,5778.20842921936,3258.781763198162,5445.453761678419,4303.591234701537,7475.68148608899,3031.3916968811204,,5356.648271259555,4450.595550692082,5664.920815855047,3456.5504713130763,5361.187268343319,4280.388536700658,7459.015800223186,3166.653625653626,,5300.427326286138,4492.8661045840645,5452.420630031154,3829.7211839099486,5204.222258648631,4243.066496137924,7424.166150618403,3425.68509984639,,5234.327058374425,4545.363394719317,5259.749974011196,4169.632424305675,5060.901957992473,4218.470224238708,7384.638797955572,3670.2317499457113,,5041.391141144404,4732.066066483704,4942.456509914119,4716.433269007231,4814.059705425868,4228.62514248916,7270.531641217255,4113.571428571428,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6132.151527781961
7368.000000000005,895,310.0,12.0,2013.0,30,9,2013,40,273,False,False,True,6953.0,7411.0,7451.0,7055.571428571428,49389.0,1506.4252229636108,6431.0,192930.0,1570.8727861748912,6964.80313112128,6581.43060320357,0,0,5838.179968876687,4181.563716802383,5168.590060822365,4936.15678635632,2962.926576889129,8944.77123565258,3715.6929914650964,9437.08743867742,3803.740249430171,,5227.927072448426,5128.28475862265,5815.349321731604,4190.45237396993,5198.510421460968,4854.039088159908,5427.922688083921,2896.0795617350773,7710.634074304449,3765.369585417476,,5789.864827125955,4205.259555069209,5217.692081585505,4789.855047131308,5420.418726834332,2967.838853670066,7696.601580022319,3740.2654199265417,,5730.485465257227,4240.973220916812,5224.884126006231,4716.34423678199,5382.444451729726,3106.2132992275847,7663.23323012368,3728.3408939634423,,5656.898117512328,4288.209018415795,5195.524992203359,4707.489727291703,5317.170587397743,3240.9410672716126,7621.491639386672,3763.8900080447593,,5439.695570572202,4455.0330332418525,5055.228254957059,4827.216634503615,5120.529852712934,3525.31257124458,7496.765820608627,3957.566929133858,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6983.742801328563
3604.999999999998,386,310.0,12.0,2013.0,28,9,2013,39,271,True,False,False,7368.0,7720.0,8141.0,6467.714285714285,45274.0,1943.4439975025214,6279.8,188394.0,1618.1932325686782,6124.85234834096,6389.402822351727,0,0,6656.182468131268,4093.3181486908056,6021.176727491968,4563.47879411293,5098.843369452693,3493.752453208735,5537.694734847653,4080.332826974498,3483.551199189244,,5233.492002257873,5131.706721675717,6613.0174660865805,4098.822618698497,5976.075521073049,4578.501954407996,6040.746134404196,4906.2039780867535,9350.681703715221,3496.1684792603583,,6568.486482712596,4105.125955506921,5937.069208158551,4586.585504713131,6007.741872683433,4807.583885367007,9262.960158002232,3507.8265396682655,,6470.097093051445,4123.394644183362,5858.576825201246,4594.468847356397,5934.888890345945,4630.842659845517,9082.246646024736,3531.2676742852464,,6355.569435253698,4152.2627055247385,5770.557497661008,4607.046918187511,5846.251176219323,4480.682320181484,8892.347491816003,3566.5540552015614,,6047.3477852861015,4274.516516620926,5536.11412747853,4695.608317251807,5596.764926356467,4268.65628562229,8466.882910304314,3718.850980392157,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3026.0729744248433
7167.9999999999945,834,310.0,12.0,2013.0,27,9,2013,39,270,False,False,False,3605.0,9003.0,10075.0,6205.571428571428,43439.0,1645.3744110022376,6182.9,185487.0,1462.6569906898283,6385.63926125572,6439.634898329035,0,0,3140.03131338804,4049.085968229905,6322.916581372854,4605.155182391273,5351.814464888548,5237.338642493582,5426.224459313163,5077.8119548396435,3472.265253566853,,5232.914589993283,5131.635094549978,3314.6008733043295,4050.5411309349247,6304.703776053652,4603.675097720399,6290.83730672021,4851.860198904337,4345.434085185762,3470.3584239629677,,3483.74864827126,4053.7125955506917,6283.506920815856,4603.158550471314,6274.374187268344,4844.858388536701,4600.0960158002235,3472.8826539318825,,3806.819418610289,4063.0789288366723,6229.315365040249,4602.893769471279,6230.177778069189,4805.368531969103,5082.049329204947,3481.4535093521968,,4105.37083057611,4079.2788116574216,6156.567249298303,4605.614075456253,6166.675352865796,4738.504696054445,5525.104247544801,3498.264872424483,,4594.173892643051,4161.258258310463,5929.057063739265,4650.304158625904,5950.382463178234,4558.828142811145,6274.441455152157,3593.6810176125246,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6741.931333092506
5578.999999999995,647,310.0,12.0,2013.0,26,9,2013,39,269,False,False,False,7168.0,4016.0,4420.0,6428.857142857143,45002.0,1384.0107692947404,6221.533333333334,186646.0,1429.4163441969956,6183.97944594179,6384.110066178775,0,0,4564.505096342275,2719.918797180273,7748.042704949282,4532.861677550856,5552.343068284815,4046.2830385249918,6072.2336609285085,4396.456167810508,3719.6943770157764,,5239.0853438809745,5132.905030024691,4500.580043665216,2787.4770565467466,7675.835188802683,4538.43375488602,7650.44186533601,5328.893009945217,5042.321704259288,3707.5179211981713,,4455.0748648271265,2854.2712595550693,7601.550692081585,4541.815855047132,7577.237418726835,5303.08583885367,5031.109601580022,3695.288265415429,,4411.7638837220575,2989.4157857673345,7444.263073008049,4548.578753894255,7423.635555613837,5244.27370639382,5079.609865840989,3672.2907214121697,,4425.711249172833,3128.4836434972267,7270.570174789491,4556.184222636876,7255.40260585974,5169.351408816334,5212.831274263441,3653.4803782593854,,4578.586946321526,3441.1291291552316,6838.528531869632,4592.652079312952,6836.191231589117,4956.414071405572,5676.720727576078,3656.902248289345,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6023.293731906378
6689.000000000005,787,310.0,12.0,2013.0,25,9,2013,39,268,False,False,False,5579.0,7090.0,7299.0,6371.571428571428,44601.0,1360.1781570984103,6201.2,186036.0,1417.8527816190435,6310.234584456342,6403.780384489823,0,0,4222.255314545091,5718.180090785942,3315.7118226820708,4371.3543718948395,5869.135826792518,4110.524166574484,6304.320105497213,4731.230235283482,4301.395519405479,,5245.816091147684,5139.432708044951,4234.029002183261,5569.573852827337,3533.991759440135,4379.371687744301,3907.9720932668015,5214.99465049726,4426.416085212964,4271.325896059911,,4243.507486482713,5429.827125955507,3744.555069208159,4388.081585504713,4097.623741872684,5218.408583885367,4457.710960158002,4240.428826546995,,4258.352776744411,5170.683157153467,4141.6526146016095,4406.515750778851,4453.527111122768,5216.054741278764,4531.121973168198,4175.258154583207,,4281.71337475185,4939.745093049168,4502.371052436848,4426.555266791062,4774.320781757922,5197.1054226449,4639.649382279033,4106.744916422347,,4399.293473160763,4578.564564577616,5077.264265934817,4481.8260396564765,5273.595615794558,5082.707035702786,5035.360363788039,3979.1084513922815,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6431.454021884516
7592.999999999998,839,310.0,12.0,2013.0,24,9,2013,39,267,False,False,False,6689.0,7239.0,7765.0,6422.142857142857,44955.0,1403.6892377554532,6195.466666666666,185864.0,1411.645401731581,6630.925938342257,6480.50423065177,0,0,4008.208230617222,4755.543282285405,5053.085156303641,3494.2684569704807,7220.381634143771,4151.988489858328,7723.557420018016,4929.497878204378,2918.705370790845,,5248.117410905868,5140.773800307938,4019.3014501091634,4795.728692641366,4978.949587972007,3540.168584387215,6793.14860466334,6365.449732524863,4719.570804260648,2982.8162948029953,,4031.5507486482716,4822.482712595551,4923.955506920816,3585.2081585504716,6660.2623741872685,6305.240858388536,4707.2710960158,3047.5428826535067,,4058.070555348882,4838.136631430692,4872.3305229203215,3678.10315015577,6446.705422224553,6184.010948255753,4694.224394633639,3167.051626787027,,4090.1140124255553,4810.423527914751,4889.211315731055,3775.1665800373194,6293.796234527376,6057.331626793471,4706.394814683709,3272.5230315869917,,4203.646736580382,4666.782282288808,5066.132132967408,3988.9130198282382,6109.297807897279,5754.353517851393,4885.180181894019,3446.924297924298,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6804.447657076914
8462.0,909,310.0,12.0,2013.0,23,9,2013,39,266,False,False,False,7593.0,6953.0,5396.0,6637.714285714285,46464.0,1600.8316291109177,6297.666666666667,188930.0,1461.862542085971,7088.694453756692,6608.342667383914,0,0,3819.3425629133494,5415.999903596404,4399.463275101235,5895.627580876633,3055.267020749106,4557.787926294834,3707.6855411645047,5858.483274383846,4423.178772434145,,5251.940440543606,5140.366331241089,3829.965072505458,5384.986434632068,4427.0474793986,5778.20842921936,7664.157430233167,3082.772486626244,4919.478540213032,4350.0408147401495,,3841.1550748648274,5356.648271259555,4450.595550692082,5664.920815855047,7605.026237418728,3249.5240858388543,4907.72710960158,4284.5542882654745,,3867.6141110697763,5300.427326286138,4492.8661045840645,5452.420630031154,7457.34108444491,3564.8021896511505,4882.844878926728,4171.010326179849,,3901.034203727667,5234.327058374425,4545.363394719317,5259.749974011196,7285.138870358212,3854.1994880380416,4862.918444405113,4077.1570377607477,,4011.823368290191,5041.391141144404,4732.066066483704,4942.456509914119,6909.64890394864,4332.176758925696,4907.590090947009,3934.5216701257477,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8044.530496380939
3601.0,416,310.0,12.0,2013.0,21,9,2013,38,264,True,False,False,8462.0,7368.0,5496.0,6099.571428571428,42697.0,1916.4682671642718,6234.5,187035.0,1536.7213363252538,6216.770840317519,6414.320559810759,0,0,4575.405402178871,5840.141263045892,4177.665859865199,5166.585552319637,4938.357743644551,2963.736057462086,6947.372271694534,4531.638344618864,5113.3691411099235,,5253.788529022296,5143.7607779674345,4536.798253625273,5815.349321731604,4190.45237396993,5198.510421460968,6307.407871511658,4063.3886243313123,5812.023927010652,5076.7520407370075,,4500.715507486482,5789.864827125955,4205.259555069209,5217.692081585505,6372.902623741873,4028.4524085838852,5763.872710960159,5031.955428826554,,4432.722822213955,5730.485465257227,4240.973220916812,5224.884126006231,6480.268216888982,4004.96043793023,5663.768975785346,4926.202065359701,,4372.1102611183005,5656.898117512328,4288.209018415795,5195.524992203359,6550.741661107464,4036.7598464114126,5560.175533321534,4803.647146076021,,4292.911684145096,5439.695570572202,4455.0330332418525,5055.228254957059,6572.82445197432,4223.588379462848,5383.295045473505,4524.796862601477,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3502.9964194434983
5423.999999999997,674,310.0,12.0,2013.0,20,9,2013,38,263,False,False,False,3601.0,3605.0,3155.0,6359.428571428572,44516.0,1622.6487458414902,6310.133333333333,189304.0,1432.2136166362181,6018.578130238139,6350.428910790711,0,0,2964.3459767921267,6655.425734366718,4093.305855830358,6015.874864748221,4563.791041461613,5097.4298466782575,7712.965008425215,8319.779360203971,4581.743604788664,,5257.503426364325,5144.989792063309,3042.639912681264,6613.0174660865805,4098.822618698497,5976.075521073049,7814.670393575582,3936.6694312165655,4594.1011963505325,4606.73760203685,,3117.6715507486483,6568.486482712596,4105.125955506921,5937.069208158551,7741.890262374187,3939.845240858389,4653.387271096016,4626.995542882655,,3257.7445644427908,6470.097093051445,4123.394644183362,5858.576825201246,7611.253643377796,3944.9920875860457,4756.753795157068,4650.840413062918,,3386.4330783354903,6355.569435253698,4152.2627055247385,5770.557497661008,7491.022498332239,3962.0279539234243,4839.0526599964605,4648.49414159653,,3628.455842072548,6047.3477852861015,4274.516516620926,5536.11412747853,7233.41222598716,4076.794189731424,4956.647522736752,4553.399304177984,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5183.97599951278
5520.999999999999,705,310.0,12.0,2013.0,19,9,2013,38,262,False,False,False,5424.0,7168.0,6390.0,6124.142857142857,42869.0,1605.178746907589,6281.166666666667,188435.0,1439.3128169572817,5894.183597678604,6296.917368159052,0,0,6126.026376238229,3142.7790223396514,4048.6203818854033,6321.971364762769,4605.200203843669,5353.981461858432,6236.180682304964,6370.087650578612,5756.110721968342,,5263.707868688044,5145.973775331108,5970.881995634063,3314.6008733043295,4050.5411309349247,6304.703776053652,3300.58351967878,4142.183471560828,8133.7050598175265,5700.436880101843,,5824.267155074865,3483.74864827126,4053.7125955506917,6283.506920815856,3530.8890262374193,4131.684524085839,7953.338727109602,5644.899554288265,,5551.548912888558,3806.819418610289,4063.0789288366723,6229.315365040249,3972.6507286755586,4111.398417517209,7607.350759031414,5536.568082618389,,5303.4299235006465,4105.37083057611,4079.2788116574216,6156.567249298303,4391.406749499672,4095.708386177027,7275.715797998938,5425.148245822201,,4876.727921036274,4594.173892643051,4161.258258310463,5929.057063739265,5148.20611299358,4114.897094865712,6638.323761368376,5155.708842603189,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5269.590042165258
5012.999999999999,662,310.0,12.0,2013.0,18,9,2013,38,261,False,False,False,5521.0,5579.0,5975.0,6043.285714285715,42303.0,1650.8222914945284,6249.1,187473.0,1456.977039319248,5673.887698258954,6214.083989568146,0,0,5017.703933567355,4565.626588916896,2720.718547596222,7748.271006701464,4534.438405550235,5549.686352211898,7895.4239623333015,6907.301014093004,6827.573950721611,,5265.88877642096,5147.656884713084,5065.6440997817035,4500.580043665216,2787.4770565467466,7675.835188802683,4288.979175983939,4140.109173578041,6459.135252990877,6770.671844005092,,5098.626715507487,4455.0748648271265,2854.2712595550693,7601.550692081585,4259.9889026237415,4139.168452408584,6529.23387271096,6708.789955428827,,5124.709782577711,4411.7638837220575,2989.4157857673345,7444.263073008049,4267.330145735112,4134.279683503441,6618.270151806282,6568.913616525031,,5103.628977050194,4425.711249172833,3128.4836434972267,7270.570174789491,4356.122024849902,4126.712515853108,6642.414739399682,6406.444475013908,,4947.363960518137,4578.586946321526,3441.1291291552316,6838.528531869632,4744.60305649679,4127.448547432856,6504.661880684188,5991.360796820044,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4967.063058693496
5447.999999999998,742,310.0,12.0,2013.0,17,9,2013,38,260,False,False,False,5013.0,6689.0,6275.0,5866.0,41062.0,1636.4948314410713,6221.533333333334,186646.0,1464.2754294644726,5617.415773694215,6164.65921604762,0,0,5891.991257729407,4219.867104906256,5715.912604870828,3315.1622806292908,4370.801546464996,5866.018650698558,3060.5998267817513,7089.958641479201,3134.383867930723,,5271.387955271055,5148.338948133926,5852.582204989085,4234.029002183261,5569.573852827337,3533.991759440135,4696.548958799197,4531.4054586789025,6883.656762649543,3315.833592200255,,5814.462671550748,4243.507486482713,5429.827125955507,3744.555069208159,4672.198890262374,4510.716845240859,6868.323387271096,3491.4789955428832,,5740.141956515542,4258.352776744411,5170.683157153467,4141.6526146016095,4627.866029147022,4468.455936700688,6848.454030361257,3820.9827233042856,,5656.888693115058,4281.71337475185,4939.745093049168,4502.371052436848,4609.436607454971,4424.413754755933,6826.924421819905,4115.733341616704,,5420.681980259069,4399.293473160763,4578.564564577616,5077.264265934817,4731.301528248395,4339.724273716428,6705.3309403420935,4562.674948406023,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5393.5866340312305
